prob,dim,npts,nout,error,minimum,feval,niter,convergence,minimum_PT,maximum_PT,mean_PT,median_PT,memory,alloc
trig_7.5_3.0_1.5_350_18.csv,3,350,18,11.999307836085626,6712.914584997063,6929.0,6929,true,1.8350874160000001,1.8518972580000002,1.8454815363333334,1.849459935,1025210832,12858478
trig_7.5_3.5_4.5_500_90.csv,3,500,90,0.09290136907545055,306.57450905885617,5443.0,5443,true,2.1540911670000003,2.170791636,2.1610099236666667,2.158146968,983186832,12238039
trig_7.5_4.0_5.5_950_66.csv,3,950,66,0.17761178533979205,2581.193656620729,14285.0,14285,true,17.744273383,17.744273383,17.744273383,17.744273383,5711414160,71045465
trig_7.5_4.5_6.0_650_111.csv,3,650,111,0.10377619488943157,189.50764408781737,13044.0,13044,true,11.644552365000001,11.644552365000001,11.644552365000001,11.644552365000001,4324221968,54005275
trig_7.5_4.5_7.5_350_88.csv,3,350,88,16.650067092546195,1564.1093851349392,4915.0,4915,true,0.8269056260000001,0.85142474,0.839382327,0.8391839720000001,476555824,5935802
trig_7.5_5.0_7.0_700_161.csv,3,700,161,13.922168862798227,2142.9609135457217,6796.0,6796,true,6.889196591,6.889196591,6.889196591,6.889196591,2584198192,32073722
trig_7.5_7.5_10.0_100_21.csv,3,100,21,5.0445398107294634,2049.3769234739493,683.0,683,true,0.08932619600000001,0.11929937900000001,0.10425345177551021,0.11100494300000001,81374864,1044958
trig_7.5_7.5_1.5_150_16.csv,3,150,16,5.283093060426539,2956.121239725315,2798.0,2798,true,0.335233184,0.362538434,0.35574439873333336,0.357329283,237841968,3027023
trig_7.5_7.5_6.5_350_42.csv,3,350,42,6.835822713461231,9264.879717519967,5053.0,5053,true,1.634676803,1.6587573750000002,1.64681981625,1.6469225435000001,840007632,10533088
trig_7.5_8.5_10.0_300_15.csv,3,300,15,7.402753317677492,1962.8856022390394,4146.0,4146,true,1.168981407,1.200725271,1.1847936066,1.1865732100000002,601750560,7548609
trig_8.0_2.5_2.0_550_33.csv,3,550,33,0.06466014515954566,270.81323949265754,6918.0,6918,true,2.255071498,2.2622652320000003,2.258116238,2.257011984,1018165152,12652130
trig_8.0_3.0_1.0_700_161.csv,3,700,161,0.0790272326681114,939.4346830755351,8111.0,8111,true,7.352578637000001,7.352578637000001,7.352578637000001,7.352578637000001,2769734752,34405024
trig_8.0_4.0_1.0_200_18.csv,3,200,18,15.889209466126037,196.74857997923922,2817.0,2817,true,0.28839849300000003,0.32037988700000003,0.3036894607058824,0.30472205700000005,197799952,2477511
trig_8.0_4.5_1.0_400_36.csv,3,400,36,0.7810027932229096,2185.299515149301,4926.0,4926,true,1.656143045,1.663235008,1.6593951907500002,1.659101355,808440848,10098227
trig_8.0_5.0_1.0_400_72.csv,3,400,72,0.7147163004203874,1866.2920035847742,7076.0,7076,true,2.6149696550000003,2.620707135,2.617838395,2.617838395,1247707824,15636190
trig_8.0_5.0_1.5_400_28.csv,3,400,28,0.268638497094174,371.8225179945756,5357.0,5357,true,1.086198832,1.1099248860000002,1.0990139594000001,1.102626691,602494368,7498359
