prob,error,minimum,feval,niter,convergence
log_1.0_9.5_-0.5_750_60.csv,9.5,NaN,5.0,0,false
log_1.0_9.5_3.0_950_114.csv,9.5,NaN,5.0,0,false
log_1.5_0.0_8.5_350_88.csv,8.5,NaN,5.0,0,false
log_1.5_-0.5_-9.0_350_66.csv,9.0,NaN,5.0,0,false
log_-1.5_10.0_6.0_550_50.csv,10.0,NaN,5.0,0,false
log_1.5_-1.0_6.5_500_40.csv,6.5,NaN,5.0,0,false
log_1.5_-1.5_6.5_200_48.csv,6.5,NaN,5.0,0,false
log_1.5_-1.5_-8.0_450_32.csv,8.0,NaN,5.0,0,false
log_-1.5_-2.0_-2.5_100_18.csv,2.5,NaN,5.0,0,false
log_1.5_-3.5_6.0_600_30.csv,6.0,NaN,5.0,0,false
log_-1.5_-6.0_7.0_350_74.csv,7.0,NaN,5.0,0,false
log_-1.5_6.0_-8.0_800_152.csv,8.0,NaN,5.0,0,false
log_1.5_6.5_-4.0_700_35.csv,6.5,NaN,5.0,0,false
log_-1.5_6.5_6.0_100_20.csv,6.5,NaN,5.0,0,false
log_-1.5_-8.0_10.0_400_68.csv,10.0,NaN,5.0,0,false
log_-1.5_9.0_10.0_400_20.csv,10.0,NaN,5.0,0,false
log_-1.5_-9.5_10.0_500_100.csv,10.0,NaN,5.0,0,false
log_-2.0_0.0_9.5_850_76.csv,9.5,NaN,5.0,0,false
log_2.0_-2.0_7.5_900_45.csv,7.5,NaN,5.0,0,false
log_-2.0_3.5_-1.5_200_28.csv,3.5,NaN,5.0,0,false
log_-2.0_3.5_-7.5_1000_250.csv,7.5,NaN,5.0,0,false
log_2.0_-4.5_5.5_1000_170.csv,5.5,NaN,5.0,0,false
log_2.0_5.5_-2.5_250_48.csv,5.5,NaN,5.0,0,false
log_-2.0_-6.5_-2.5_350_84.csv,6.5,NaN,5.0,0,false
log_-2.0_-6.5_8.0_100_16.csv,8.0,NaN,5.0,0,false
log_-2.0_-6.5_-9.5_250_38.csv,9.5,NaN,5.0,0,false
log_2.0_7.5_2.0_950_238.csv,7.5,NaN,5.0,0,false
log_-2.0_-7.5_6.5_450_50.csv,7.5,NaN,5.0,0,false
log_2.0_8.0_-2.0_150_27.csv,8.0,NaN,5.0,0,false
log_2.0_8.0_6.5_100_18.csv,8.0,NaN,5.0,0,false
log_2.0_8.5_1.0_400_80.csv,8.5,NaN,5.0,0,false
log_-2.5_-1.0_0.0_850_119.csv,2.5,NaN,5.0,0,false
log_-2.5_-10.0_9.5_750_98.csv,10.0,NaN,5.0,0,false
log_2.5_-1.5_1.0_750_128.csv,2.5,NaN,5.0,0,false
log_2.5_-2.0_0.0_300_24.csv,2.5,NaN,5.0,0,false
log_-2.5_-2.0_-7.5_900_90.csv,7.5,NaN,5.0,0,false
log_-2.5_3.0_6.0_600_66.csv,6.0,NaN,5.0,0,false
log_2.5_3.5_-8.5_200_28.csv,8.5,NaN,5.0,0,false
log_2.5_6.0_-4.0_500_65.csv,6.0,NaN,5.0,0,false
log_2.5_6.5_-10.0_300_36.csv,10.0,NaN,5.0,0,false
log_-2.5_-7.5_-10.0_400_80.csv,10.0,NaN,5.0,0,false
log_2.5_-7.5_-2.0_1000_230.csv,7.5,NaN,5.0,0,false
log_2.5_-8.5_3.5_550_132.csv,8.5,NaN,5.0,0,false
log_2.5_-9.0_-3.5_200_12.csv,9.0,NaN,5.0,0,false
log_-2.5_-9.0_7.0_250_45.csv,9.0,NaN,5.0,0,false
log_-2.5_9.0_7.5_800_56.csv,9.0,NaN,5.0,0,false
log_-3.0_0.5_-0.5_1000_230.csv,3.0,NaN,5.0,0,false
log_-3.0_10.0_-7.0_750_45.csv,10.0,NaN,5.0,0,false
log_-3.0_2.0_8.5_800_128.csv,8.5,NaN,5.0,0,false
log_3.0_-3.0_-4.5_450_81.csv,4.5,NaN,5.0,0,false
log_3.0_-4.0_0.5_200_38.csv,4.0,NaN,5.0,0,false
log_3.0_5.5_-4.5_350_32.csv,5.5,NaN,5.0,0,false
log_-3.0_6.0_6.5_200_34.csv,6.5,NaN,5.0,0,false
log_-3.0_-7.5_-6.5_100_7.csv,7.5,NaN,5.0,0,false
log_3.0_-8.5_-3.5_950_124.csv,8.5,NaN,5.0,0,false
log_-3.0_-8.5_8.5_350_42.csv,8.5,NaN,5.0,0,false
log_3.5_1.0_-1.5_300_45.csv,3.5,NaN,5.0,0,false
log_3.5_-1.0_3.0_350_21.csv,3.5,NaN,5.0,0,false
log_-3.5_1.5_-6.0_800_104.csv,6.0,NaN,5.0,0,false
log_-3.5_-5.0_4.0_150_32.csv,5.0,NaN,5.0,0,false
log_-3.5_-5.0_-4.0_500_60.csv,5.0,NaN,5.0,0,false
log_3.5_6.5_6.0_150_26.csv,6.5,NaN,5.0,0,false
log_3.5_-7.0_-7.5_950_57.csv,7.5,NaN,5.0,0,false
log_-3.5_-7.0_-8.5_350_18.csv,8.5,NaN,5.0,0,false
log_-3.5_-8.5_5.0_900_225.csv,8.5,NaN,5.0,0,false
log_-3.5_-9.0_0.5_800_136.csv,9.0,NaN,5.0,0,false
log_-3.5_9.5_6.5_150_36.csv,9.5,NaN,5.0,0,false
log_4.0_1.5_7.5_600_66.csv,7.5,NaN,5.0,0,false
log_-4.0_-2.5_0.0_200_36.csv,4.0,NaN,5.0,0,false
log_4.0_2.5_3.5_600_42.csv,4.0,NaN,5.0,0,false
log_4.0_-3.5_-9.0_750_188.csv,9.0,NaN,5.0,0,false
log_-4.0_-4.5_-6.5_100_25.csv,6.5,NaN,5.0,0,false
log_-4.0_-5.0_-0.5_900_216.csv,5.0,NaN,5.0,0,false
log_-4.5_0.5_7.0_150_36.csv,7.0,NaN,5.0,0,false
log_-4.5_-1.0_-2.0_450_76.csv,4.5,NaN,5.0,0,false
log_4.5_-1.0_-5.5_800_112.csv,5.5,NaN,5.0,0,false
log_4.5_-3.0_-4.5_1000_180.csv,4.5,NaN,5.0,0,false
log_4.5_3.0_8.5_700_126.csv,8.5,NaN,5.0,0,false
log_-4.5_3.5_-8.5_100_23.csv,8.5,NaN,5.0,0,false
log_-4.5_-3.5_9.5_750_172.csv,9.5,NaN,5.0,0,false
log_-4.5_4.0_-3.5_450_72.csv,4.5,NaN,5.0,0,false
log_-4.5_-5.0_9.0_850_102.csv,9.0,NaN,5.0,0,false
log_-4.5_5.5_5.0_150_21.csv,5.5,NaN,5.0,0,false
log_4.5_-6.5_4.0_650_98.csv,6.5,NaN,5.0,0,false
log_-4.5_-7.5_-5.0_300_15.csv,7.5,NaN,5.0,0,false
log_4.5_7.5_-8.0_650_91.csv,8.0,NaN,5.0,0,false
log_4.5_9.5_-3.5_250_30.csv,9.5,NaN,5.0,0,false
log_5.0_1.5_4.5_350_35.csv,5.0,NaN,5.0,0,false
log_5.0_3.0_-2.5_1000_120.csv,5.0,NaN,5.0,0,false
log_-5.0_3.5_-6.5_450_90.csv,6.5,NaN,5.0,0,false
log_-5.0_5.5_-2.5_150_26.csv,5.5,NaN,5.0,0,false
log_-5.0_6.0_-7.5_700_56.csv,7.5,NaN,5.0,0,false
log_5.0_6.5_-3.0_1000_140.csv,6.5,NaN,5.0,0,false
log_-5.0_7.0_9.5_700_147.csv,9.5,NaN,5.0,0,false
log_5.0_8.5_6.5_500_65.csv,8.5,NaN,5.0,0,false
log_5.0_-9.0_3.0_300_54.csv,9.0,NaN,5.0,0,false
log_-5.0_-9.5_-5.5_700_91.csv,9.5,NaN,5.0,0,false
log_-5.5_-1.5_8.5_850_162.csv,8.5,NaN,5.0,0,false
log_5.5_-2.0_-10.0_350_63.csv,10.0,NaN,5.0,0,false
log_-5.5_2.0_8.5_900_198.csv,8.5,NaN,5.0,0,false
log_-5.5_-3.0_-10.0_400_88.csv,10.0,NaN,5.0,0,false
log_5.5_-3.0_5.0_1000_80.csv,5.5,NaN,5.0,0,false
log_5.5_4.0_0.5_1000_250.csv,5.5,NaN,5.0,0,false
log_5.5_-4.0_-6.0_950_114.csv,6.0,NaN,5.0,0,false
log_5.5_-4.5_-1.0_200_34.csv,5.5,NaN,5.0,0,false
log_5.5_-5.5_7.0_500_60.csv,7.0,NaN,5.0,0,false
log_5.5_-7.0_3.0_650_130.csv,7.0,NaN,5.0,0,false
log_-5.5_-7.5_9.0_1000_120.csv,9.0,NaN,5.0,0,false
log_-5.5_-8.0_-7.0_1000_160.csv,8.0,NaN,5.0,0,false
log_-6.0_10.0_-7.5_300_36.csv,10.0,NaN,5.0,0,false
log_6.0_1.5_3.5_150_16.csv,6.0,NaN,5.0,0,false
log_-6.0_-2.5_-4.5_800_72.csv,6.0,NaN,5.0,0,false
log_-6.0_3.0_0.5_100_22.csv,6.0,NaN,5.0,0,false
log_6.0_3.0_0.5_750_158.csv,6.0,NaN,5.0,0,false
log_6.0_3.0_-7.0_850_76.csv,7.0,NaN,5.0,0,false
log_-6.0_5.5_-2.5_750_105.csv,6.0,NaN,5.0,0,false
log_6.0_6.0_3.5_450_86.csv,6.0,NaN,5.0,0,false
log_-6.0_6.5_6.0_650_46.csv,6.5,NaN,5.0,0,false
log_-6.0_-7.0_2.5_800_96.csv,7.0,NaN,5.0,0,false
log_-6.0_-7.0_9.0_100_8.csv,9.0,NaN,5.0,0,false
log_-6.0_7.5_10.0_950_218.csv,10.0,NaN,5.0,0,false
log_-6.0_-8.5_1.0_450_22.csv,8.5,NaN,5.0,0,false
log_-6.0_-8.5_7.5_400_24.csv,8.5,NaN,5.0,0,false
log_6.5_-0.5_4.5_300_39.csv,6.5,NaN,5.0,0,false
log_6.5_-1.0_1.5_650_162.csv,6.5,NaN,5.0,0,false
log_6.5_3.0_3.0_900_81.csv,6.5,NaN,5.0,0,false
log_-6.5_-4.5_7.0_200_36.csv,7.0,NaN,5.0,0,false
log_6.5_-5.0_3.5_850_170.csv,6.5,NaN,5.0,0,false
log_6.5_-5.5_0.0_1000_80.csv,6.5,NaN,5.0,0,false
log_-6.5_-5.5_-4.5_1000_120.csv,6.5,NaN,5.0,0,false
log_6.5_-6.5_-10.0_450_40.csv,10.0,NaN,5.0,0,false
log_-6.5_6.5_-10.0_650_65.csv,10.0,NaN,5.0,0,false
log_6.5_-8.0_-4.0_550_110.csv,8.0,NaN,5.0,0,false
log_6.5_-8.5_4.0_100_12.csv,8.5,NaN,5.0,0,false
log_6.5_-9.5_-0.5_100_17.csv,9.5,NaN,5.0,0,false
log_-7.0_-0.5_8.5_200_36.csv,8.5,NaN,5.0,0,false
log_7.0_2.0_-9.5_200_44.csv,9.5,NaN,5.0,0,false
log_7.0_-4.5_-9.0_450_40.csv,9.0,NaN,5.0,0,false
log_7.0_6.0_-9.0_450_27.csv,9.0,NaN,5.0,0,false
log_7.0_-6.5_2.5_450_36.csv,7.0,NaN,5.0,0,false
log_-7.0_6.5_5.5_800_40.csv,7.0,NaN,5.0,0,false
log_7.0_6.5_7.0_700_105.csv,7.0,NaN,5.0,0,false
log_7.0_-7.5_6.0_950_86.csv,7.5,NaN,5.0,0,false
log_-7.0_-9.5_-3.0_900_135.csv,9.5,NaN,5.0,0,false
log_-7.0_9.5_-5.5_400_80.csv,9.5,NaN,5.0,0,false
log_-7.0_9.5_-9.0_450_76.csv,9.5,NaN,5.0,0,false
log_-7.5_-10.0_-5.0_300_75.csv,10.0,NaN,5.0,0,false
log_7.5_-1.5_9.0_350_60.csv,9.0,NaN,5.0,0,false
log_-7.5_1.5_9.0_450_50.csv,9.0,NaN,5.0,0,false
log_7.5_-3.5_-6.0_750_128.csv,7.5,NaN,5.0,0,false
log_-7.5_-4.5_-4.0_400_92.csv,7.5,NaN,5.0,0,false
log_-7.5_-6.0_5.0_300_66.csv,7.5,NaN,5.0,0,false
log_-7.5_6.0_5.0_850_196.csv,7.5,NaN,5.0,0,false
log_7.5_-6.5_-6.5_650_78.csv,7.5,NaN,5.0,0,false
log_7.5_8.5_2.5_900_198.csv,8.5,NaN,5.0,0,false
log_-7.5_9.5_-5.0_500_125.csv,9.5,NaN,5.0,0,false
log_8.0_-10.0_-5.5_150_38.csv,10.0,NaN,5.0,0,false
log_8.0_10.0_7.0_550_28.csv,10.0,NaN,5.0,0,false
log_8.0_2.5_7.5_950_76.csv,8.0,NaN,5.0,0,false
log_-8.0_4.5_3.5_700_161.csv,8.0,NaN,5.0,0,false
log_8.0_4.5_-4.5_100_18.csv,8.0,NaN,5.0,0,false
log_-8.0_-9.0_-5.0_450_108.csv,9.0,NaN,5.0,0,false
log_-8.0_9.5_3.5_350_56.csv,9.5,NaN,5.0,0,false
log_8.0_-9.5_-4.5_200_36.csv,9.5,NaN,5.0,0,false
log_8.0_9.5_-5.0_700_63.csv,9.5,NaN,5.0,0,false
log_8.5_0.5_-1.0_1000_130.csv,8.5,NaN,5.0,0,false
log_-8.5_-10.0_1.0_250_20.csv,10.0,NaN,5.0,0,false
log_-8.5_-10.0_-2.0_750_180.csv,10.0,NaN,5.0,0,false
log_8.5_-1.0_5.5_800_192.csv,8.5,NaN,5.0,0,false
log_-8.5_1.0_-7.5_950_180.csv,8.5,NaN,5.0,0,false
log_8.5_2.0_8.0_400_20.csv,8.5,NaN,5.0,0,false
log_8.5_-2.5_-3.5_100_7.csv,8.5,NaN,5.0,0,false
log_-8.5_-3.0_9.5_300_21.csv,9.5,NaN,5.0,0,false
log_-8.5_-4.0_-1.0_400_88.csv,8.5,NaN,5.0,0,false
log_-8.5_4.0_8.5_300_30.csv,8.5,NaN,5.0,0,false
log_8.5_4.5_6.5_850_42.csv,8.5,NaN,5.0,0,false
log_8.5_-5.0_-9.0_1000_60.csv,9.0,NaN,5.0,0,false
log_8.5_5.5_5.5_1000_160.csv,8.5,NaN,5.0,0,false
log_8.5_6.5_-2.0_350_52.csv,8.5,NaN,5.0,0,false
log_-8.5_-6.5_4.0_950_76.csv,8.5,NaN,5.0,0,false
log_8.5_8.0_-0.5_350_35.csv,8.5,NaN,5.0,0,false
log_-8.5_-8.5_-0.5_250_45.csv,8.5,NaN,5.0,0,false
log_-8.5_-8.5_-7.5_200_10.csv,8.5,NaN,5.0,0,false
log_8.5_9.5_-3.5_600_138.csv,9.5,NaN,5.0,0,false
log_-9.0_0.5_5.0_250_62.csv,9.0,NaN,5.0,0,false
log_9.0_1.0_-0.5_700_63.csv,9.0,NaN,5.0,0,false
log_-9.0_-1.0_6.5_300_57.csv,9.0,NaN,5.0,0,false
log_9.0_-2.5_-1.5_450_104.csv,9.0,NaN,5.0,0,false
log_-9.0_-2.5_4.0_300_69.csv,9.0,NaN,5.0,0,false
log_-9.0_3.0_10.0_700_35.csv,10.0,NaN,5.0,0,false
log_9.0_3.0_-4.0_650_91.csv,9.0,NaN,5.0,0,false
log_-9.0_3.0_9.0_200_12.csv,9.0,NaN,5.0,0,false
log_9.0_-5.0_6.5_1000_120.csv,9.0,NaN,5.0,0,false
log_9.0_-6.5_-4.0_550_33.csv,9.0,NaN,5.0,0,false
log_9.0_7.0_-4.5_950_162.csv,9.0,NaN,5.0,0,false
log_-9.0_-8.0_-7.5_950_162.csv,9.0,NaN,5.0,0,false
log_9.0_9.0_10.0_200_34.csv,10.0,NaN,5.0,0,false
log_9.5_1.0_-0.5_950_180.csv,9.5,NaN,5.0,0,false
log_-9.5_1.5_3.0_100_7.csv,9.5,NaN,5.0,0,false
log_9.5_2.0_-9.0_400_80.csv,9.5,NaN,5.0,0,false
log_-9.5_-3.0_-10.0_700_105.csv,10.0,NaN,5.0,0,false
log_9.5_3.0_-4.0_750_120.csv,9.5,NaN,5.0,0,false
log_9.5_-3.5_4.0_350_28.csv,9.5,NaN,5.0,0,false
log_9.5_3.5_5.0_700_126.csv,9.5,NaN,5.0,0,false
log_-9.5_-4.5_-3.5_700_63.csv,9.5,NaN,5.0,0,false
log_-9.5_6.0_4.0_450_58.csv,9.5,NaN,5.0,0,false
log_9.5_6.5_4.0_400_76.csv,9.5,NaN,5.0,0,false
log_-9.5_6.5_-8.0_300_36.csv,9.5,NaN,5.0,0,false
log_-9.5_7.0_-6.5_100_5.csv,9.5,NaN,5.0,0,false
log_9.5_-7.5_4.5_200_12.csv,9.5,NaN,5.0,0,false
log_-9.5_8.0_-9.5_150_14.csv,9.5,NaN,5.0,0,false
parabola_0.0_1.0_8.5_700_126.csv,8.508562967524114e-7,2.7234497363961335e-9,269.0,146,true
parabola_0.0_3.5_-1.5_1000_60.csv,2.416235431734748e-7,4.082882987346495e-10,239.0,128,true
parabola_0.0_-5.0_-9.0_3.csv,1.4986752851209207e-5,2.1407103115811418e-9,270.0,148,true
parabola_0.0_-7.0_7.5_1000_100.csv,3.737589187480239e-6,6.106366630550728e-9,267.0,143,true
parabola_0.0_7.5_-10.0_450_27.csv,8.721559958806411e-7,1.6219085057695649e-9,273.0,150,true
parabola_0.5_-0.5_-2.5_950_95.csv,6.022473327149669e-6,1.6280283874602786e-8,193.0,103,true
parabola_-0.5_10.0_-2.0_450_112.csv,2.3579798558159837e-6,2.777910440025196e-9,273.0,145,true
parabola_-0.5_10.0_-4.0_1000_110.csv,1.0346623624535312e-6,2.0684929331468517e-9,268.0,143,true
parabola_0.5_-1.5_-4.5_1000_80.csv,2.1286310492030225e-6,1.5154227016370815e-8,244.0,134,true
parabola_0.5_2.0_0.5_650_162.csv,1.965110962565131e-6,1.2478102857918266e-8,209.0,113,true
parabola_0.5_4.5_-2.5_250_58.csv,1.6894472251394177e-5,2.4578006534138357e-8,242.0,132,true
parabola_-0.5_5.0_-9.5_500_45.csv,3.989478685184622e-6,2.563946281497925e-9,367.0,195,true
parabola_0.5_-6.0_-8.5_800_72.csv,1.2963567188606362e-6,4.201528444617327e-9,289.0,158,true
parabola_0.5_-8.0_-4.5_100_5.csv,2.3640575792960306e-5,2.371534264265266e-8,277.0,150,true
parabola_-0.5_-9.0_0.0_650_143.csv,4.512215832318326e-6,1.1082369337301134e-8,284.0,154,true
parabola_-0.5_-9.0_9.5_550_44.csv,1.3573466244309884e-6,1.0177261180719884e-9,277.0,150,true
parabola_0.5_9.5_-8.0_900_207.csv,4.2521981509224815e-6,1.980933184316673e-9,274.0,147,true
parabola_10.0_-0.5_0.5_850_76.csv,1.17917074016205e-6,2.2886854528201607e-9,367.0,200,true
parabola_10.0_-0.5_-4.5_400_48.csv,2.112066148640679e-6,6.650545199809639e-9,302.0,162,true
parabola_-10.0_-0.5_-8.5_550_104.csv,3.2187226910451727e-6,1.4612557682734672e-8,359.0,189,true
parabola_-1.0_0.0_6.0_950_200.csv,1.5247568132537026e-6,2.572468341542956e-9,249.0,137,true
parabola_-10.0_1.0_1.0_350_84.csv,8.858383976573236e-6,4.592084579521601e-9,281.0,156,true
parabola_-10.0_-5.0_-10.0_900_117.csv,2.173970298002814e-6,1.9406740737592545e-9,306.0,165,true
parabola_-10.0_5.0_-2.5_250_55.csv,3.917310065659763e-6,3.7095395714348787e-9,281.0,151,true
parabola_10.0_8.0_-6.0_800_40.csv,8.327886632741865e-6,8.653597069762856e-9,289.0,156,true
parabola_-10.0_-9.5_3.5_750_53.csv,5.594404210995663e-7,1.5701193673704255e-9,338.0,186,true
parabola_1.0_-1.5_3.0_500_80.csv,6.5411641481105676e-6,1.0469906684680943e-8,235.0,127,true
parabola_1.0_1.5_7.5_300_72.csv,2.3070992440921145e-6,6.361397456407242e-9,290.0,154,true
parabola_-1.0_2.0_-3.0_250_30.csv,5.291715774013994e-6,3.043765025196911e-9,253.0,134,true
parabola_1.0_-2.5_2.0_800_136.csv,1.1798275449947937e-6,6.511133280174492e-10,262.0,144,true
parabola_-1.0_-3.5_-3.5_500_100.csv,7.760479790119845e-6,7.687518137682854e-9,271.0,151,true
parabola_1.0_4.0_2.5_450_54.csv,4.96321047638304e-6,4.545780437691678e-9,276.0,150,true
parabola_-1.0_4.0_-5.5_250_18.csv,3.400487059934676e-6,4.80807890391607e-9,280.0,153,true
parabola_-1.0_4.0_9.0_900_45.csv,7.25162428105719e-7,9.206798545340457e-10,288.0,154,true
parabola_1.0_-5.0_-3.0_650_32.csv,1.9139601605822065e-6,3.0325263288223906e-9,237.0,126,true
parabola_1.0_-5.5_8.0_600_60.csv,2.1429384799986906e-6,5.264562601558328e-9,295.0,163,true
parabola_1.0_-7.0_3.0_1000_130.csv,5.360078976224258e-7,1.4673422556608022e-9,278.0,157,true
parabola_1.0_-8.5_-6.5_350_66.csv,1.0250486681684379e-6,2.3308738099801564e-9,283.0,154,true
parabola_1.0_-9.0_-8.5_650_117.csv,1.0793893814309286e-6,1.0282129920069594e-9,268.0,146,true
parabola_1.0_9.5_-1.0_100_14.csv,7.930947872103467e-6,1.441176490506929e-9,247.0,135,true
parabola_1.5_0.5_0.0_150_20.csv,4.118679873932329e-6,1.2010161816582323e-8,269.0,141,true
parabola_-1.5_10.0_10.0_350_25.csv,3.38974379054946e-6,3.524983531546388e-9,258.0,140,true
parabola_-1.5_-1.0_-2.5_450_50.csv,7.461077540238392e-7,1.2247047653371327e-9,277.0,153,true
parabola_-1.5_-1.5_-3.5_500_35.csv,5.333351582592627e-6,1.1800316669353995e-8,252.0,136,true
parabola_-1.5_1.5_-6.5_250_62.csv,4.354739528089624e-6,6.0113380817037735e-9,335.0,183,true
parabola_1.5_3.0_9.5_950_180.csv,8.022591480028041e-7,3.628141239744001e-9,308.0,165,true
parabola_-1.5_4.5_8.0_500_85.csv,2.034107629000914e-6,3.0975722101396655e-9,346.0,186,true
parabola_-1.5_5.5_10.0_950_171.csv,4.9499618732795625e-6,1.266486984341753e-8,226.0,118,true
parabola_-1.5_6.0_8.0_650_52.csv,4.095678722393359e-6,4.013425672792633e-9,278.0,155,true
parabola_1.5_-6.5_6.5_200_24.csv,5.54177798472999e-6,1.2057013884599253e-8,248.0,135,true
parabola_1.5_7.0_3.5_200_32.csv,1.0615191849083772e-5,1.3187407401533752e-8,229.0,123,true
parabola_1.5_7.5_10.0_950_171.csv,1.1087445860535894e-5,8.672099004532485e-9,298.0,164,true
parabola_1.5_8.0_8.0_450_63.csv,6.038470640845617e-6,1.0958035158439103e-8,300.0,165,true
parabola_-1.5_9.0_6.5_500_85.csv,3.120032658898708e-6,2.1515938987617007e-9,267.0,140,true
parabola_2.0_10.0_-8.0_150_18.csv,1.7300968693234609e-6,7.183530984541455e-10,280.0,151,true
parabola_2.0_-1.0_-5.5_150_8.csv,2.9235137617433793e-6,2.9173926635109067e-9,258.0,143,true
parabola_2.0_-1.5_-8.5_650_91.csv,2.660891589734149e-6,7.659625823125063e-9,326.0,179,true
parabola_-2.0_2.0_1.5_450_94.csv,7.093666630320072e-6,1.2704608824568134e-8,316.0,169,true
parabola_2.0_-2.0_3.0_3.csv,1.3105462452811523e-5,9.500945063510723e-9,235.0,124,true
parabola_-2.0_-3.0_-5.0_750_135.csv,2.7400404563060476e-6,1.4730768374981852e-8,298.0,164,true
parabola_2.0_-3.0_-7.0_600_84.csv,2.863138828246292e-6,1.7072815915414398e-8,229.0,124,true
parabola_2.0_-4.5_-8.0_300_36.csv,1.6863272855882627e-5,1.0094357291931737e-8,279.0,154,true
parabola_2.0_-5.0_0.5_850_119.csv,3.601651677731521e-6,1.1424758159286915e-8,277.0,156,true
parabola_2.0_-5.0_-5.0_950_66.csv,3.7950989115742573e-6,6.318520307135594e-9,255.0,138,true
parabola_2.0_-6.0_2.5_750_60.csv,1.7155272344915318e-6,2.5461004054461603e-9,225.0,118,true
parabola_-2.0_-6.5_4.0_1000_250.csv,1.2543614253957003e-6,5.471667479419971e-10,268.0,139,true
parabola_2.0_9.0_-1.5_350_46.csv,4.773694775916937e-6,6.381460659252801e-9,274.0,147,true
parabola_-2.5_0.0_-4.5_250_35.csv,4.504518511083688e-6,4.946045700616248e-9,251.0,142,true
parabola_-2.5_-0.5_-4.5_750_150.csv,4.226373084392776e-6,8.312100220359692e-9,257.0,139,true
parabola_-2.5_-0.5_6.5_150_22.csv,4.41643630999522e-6,3.2402124303742746e-9,235.0,130,true
parabola_-2.5_10.0_5.5_950_142.csv,3.863764433731376e-6,2.6000622098540352e-9,257.0,138,true
parabola_-2.5_1.0_-9.0_750_172.csv,2.2703450834882233e-6,1.93674127652785e-9,402.0,220,true
parabola_2.5_2.0_2.5_250_22.csv,1.116302311920947e-5,1.4824148599257832e-8,258.0,138,true
parabola_2.5_2.0_-5.0_600_102.csv,1.4380689616899645e-6,2.7036937316982002e-9,232.0,125,true
parabola_2.5_-2.0_6.5_550_66.csv,3.4578972085697046e-6,1.4513322422561604e-8,259.0,139,true
parabola_2.5_-3.0_1.5_750_165.csv,1.0411625082085152e-6,2.7791841154354115e-9,235.0,127,true
parabola_2.5_4.0_8.5_100_5.csv,6.6221245833553155e-6,1.0755702011355977e-8,288.0,159,true
parabola_-2.5_5.5_5.0_400_84.csv,1.2311517707530584e-6,2.3264706619230917e-9,271.0,147,true
parabola_-2.5_6.0_10.0_800_96.csv,2.4076927864769004e-6,2.6213354183220453e-9,258.0,142,true
parabola_2.5_-6.0_4.0_850_178.csv,1.1342727956886733e-6,6.00853846212995e-9,318.0,167,true
parabola_2.5_-8.5_-9.0_800_144.csv,2.4011747843388775e-6,2.8428022371965432e-9,295.0,160,true
parabola_3.0_0.0_-1.5_450_81.csv,5.20855436469958e-6,9.80661490918789e-9,325.0,177,true
parabola_-3.0_10.0_-1.0_150_11.csv,2.2847156184724327e-6,4.407554067194549e-9,307.0,169,true
parabola_3.0_10.0_-2.0_100_25.csv,5.505929711269175e-6,2.8009346534112114e-9,268.0,145,true
parabola_-3.0_-10.0_9.0_600_138.csv,5.829859059502951e-6,1.2530898078539061e-8,234.0,125,true
parabola_-3.0_2.0_-9.0_3.csv,3.6085152009146526e-5,1.6228798941370035e-8,320.0,176,true
parabola_-3.0_-3.0_5.5_500_40.csv,2.404856699556035e-6,2.5206997642031433e-9,315.0,169,true
parabola_-3.0_3.5_-6.0_250_45.csv,7.720456598914183e-6,2.6570359967196227e-9,240.0,127,true
parabola_-3.0_4.0_3.0_3.csv,1.1362453171237519e-5,3.0000944889570163e-9,242.0,132,true
parabola_-3.0_-4.5_8.0_800_160.csv,3.3824876766175294e-6,1.5174743093079126e-8,244.0,130,true
parabola_3.0_-5.5_0.5_700_175.csv,5.954665756147115e-6,9.233895568664094e-9,257.0,140,true
parabola_-3.0_6.0_0.5_450_40.csv,2.328101566639873e-6,1.4409521530772903e-9,314.0,166,true
parabola_3.0_7.0_-3.0_900_216.csv,2.0329500687310542e-6,4.67446383049118e-9,290.0,158,true
parabola_-3.0_7.0_-7.0_150_16.csv,2.0994039502397754e-6,1.131255812883146e-9,294.0,160,true
parabola_3.0_-7.5_7.0_1000_190.csv,3.82058492309767e-6,2.8714344283677406e-9,274.0,149,true
parabola_-3.0_7.5_9.0_750_98.csv,2.7469173780048095e-6,1.6466165785084577e-8,298.0,167,true
parabola_-3.5_10.0_0.5_600_120.csv,2.887368163118076e-6,3.4402373902393946e-9,274.0,146,true
parabola_3.5_1.5_-0.5_800_160.csv,1.0895587221337877e-6,1.0598825031062092e-9,278.0,151,true
parabola_-3.5_5.0_9.0_100_18.csv,3.5007856151736405e-6,2.9309633475287808e-9,285.0,157,true
parabola_3.5_6.5_-8.0_350_21.csv,5.766574670218461e-6,2.335188811213379e-9,302.0,164,true
parabola_3.5_8.5_-2.0_550_121.csv,2.0131902329634244e-6,2.352925056219612e-9,254.0,142,true
parabola_-3.5_8.5_2.5_150_14.csv,1.1272233688686129e-6,5.289407448451584e-10,331.0,183,true
parabola_-3.5_-9.0_-4.0_100_12.csv,1.0187603280087387e-5,7.770101955899278e-9,256.0,139,true
parabola_-3.5_-9.0_7.5_250_48.csv,2.8139822116912683e-6,4.962058560333969e-9,256.0,135,true
parabola_-4.0_1.0_6.0_750_68.csv,9.185432032765561e-7,1.0747025938237544e-9,241.0,129,true
